5/29/2020
212
282
147
71
60
201
396
153
352
36
99
149
134
27
14
226
165
38
38
77
73
114
106
255
243
323
57
247
13
540
39
93
157
73
204
76
1744
23
156
48
536
92
227
72
324
160
120
681
2162
36
1590
244
35
109
191
125
162
118
497
216
106
422
720
330
67
141
87
0
0
213
3
0
0
0
85
0
0
33
36
16
1
0
0
24
3
1
2
4
2
2
0
3
0
0
0
0
1
1414
67
1104
28
27
4
54
9112
369
1752
2234
814
262
295
929
4
19
9
468
6
18
0
24
15
39
4
73
19
21
14
206
18
341
50
1
19
19
102
4
7
136
18
63
15
32
19
30
16
1
516
42
9
82
18
975
6
5
47
13
1
42
73
5
2
5
3
10
14
19
5
31
17
136
2
846
26
664
110
1
7
29
162
46
8
166
28
410
43
2
128
21
3195
2
10
44
15
5
1404
44
84
1703
14
98
1545
19
2076
722
23
5
51562
104
436
16
30
283
0
35
469
111
41
5923
199
4
7486
1373
85
5034
7100
2473
858
269
2061
1636
2707
206
37
1
7
517
531
699
42
4
1
1844
4
1062
210
29
3142
65
4254
8
12
2
964
232
72
5
16
1
6
63
2
68
5569
0
705
586
52
1674
26
137
3
12
177
3
3
0
2171
0
26
29
80
570
5
3
601
54
2
7
39
168
623
18
8
23
13
57
13
281
1
16
61
48
1
23
0
219
32
40
2472
36
15409
10146
1375
1090
11241
1068
827
380
1401
3629
4155
8538
378
28
98
51
409
6975
53
446
120
374
1454
140
171
49
1561
791
182
2
269
12
27
1
221
91
387
113
120
2069
19
122
248
29
8
291
1847
401
31
213
69
1022
243
601
17641
108
74
207
70
1945
688
5765
377
1238
977
149
252
449
240
622
481
253
166
19
31
725
33
114
54
156
46
91
34
342
88
325
477
72
46
451
45
54
68
74
60
121
229
131
62
13
517
129
32
491
39
24
885
279
39
1215
58
2990
265
459
248
48
414
28
231
28
109
185
3718
51
179
1768
538
238
107
73
74
27
5
43
234
260
512
46
4495
147
1
115
154
94
68
3734
519
2465
194
43
91
28
32
686
364
29
184
33
38
38
19
82
35
67
21
103
361
81
16
15
298
99
67
16
100
54
57
84
41
408
120
9
37
86
602
351
116
60
321
73
47
98
54
118
42
89
12
20
179
595
284
16
50
44
275
138
52
476
38
1
23
22
37
213
324
255
56
24
9
292
115
15
44
280
139
261
228
18
74
19
12
13
101
331
109
33
69
209
82
419
0
20
118
803
3
24
0
9
6
512
0
4
37
0
0
1
294
1
56
0
0
2
31
0
3
17
46
3
7
161
67
7
1
0
33
21
45
82
0
8
23
3
0
11
410
2
36
44
8
12
428
10
15
1
14
71
617
33
11
2
181
125
76266
11
10
392
4
26
7543
1
2
7
20
20
12
11
2
5
95
2
16
1
8
68
131
268
45
101
20
32
7
6188
871
769
97
8063
147
4
79
32
10
87
1514
217
195
45
565
50
5
18
7
21
17
94
39
35
11
202
212
42
12
1
1
51
1
267
3
646
1091
7
346
12
0
16
3
199
71
151
39
2
113
18
9
2
135
5442
64
2156
19
13
1451
500
30
24
309
33
92
1589
492
47
223
24
85
166
224
33
377
192
1163
76
318
20
109
48
14
206
168
1156
327
192
1161
169
395
27
379
65
50
43
130
1093
29
111
71
3538
424
154
585
9616
90
11
141
166
235
278
77
211
13
125
34
17
31
6
516
16
46
136
46
108
46
1248
119
368
19
36
81
34
20
390
25
8
265
10
164
76
12
166
52
77
28
231
39
9
7
120
14
12
40
1727
58
69
32
709
15
2
9
11
46
27
25
9
48
13
32
60
498
882
20
1
15
59
19
339
13
26
19
12
4
13
19
48
29
16
16
21
67
12
16
14
34
12
260
20
608
36
14
9
24
943
341
13
19
27
92
32
885
16
5
24
38
6
553
28
32
11
3
121
11
4024
235
89
4
18
356
34
214
103
401
49
7
9
549
119
185
1
33
11
23
2686
3
148
0
1
20
1
42
8
6
34
4
4
9
2
33
5
5
50
2
5
6
0
3
13
66
5
0
10
2
1481
1738
34
17
1
0
17
22
0
8
18
2
13
21
4
94
22
4
829
45
0
2
22
3
1079
0
10
0
403
27
7
0
29
7
4
19
5
5
15
2
1
2
7
2
4
0
2
27
2
0
51
4
4
63
7
0
0
28
13
575
866
291
2
7
2
1
9
29
8
0
1
31
0
0
0
1
6
1374
97
70
18
10
45
9
1
423
10
39
23
11
3
17
111
228
12
50
164
5
11
9
3
109
39
7
3
6
5
316
56
1
0
702
3
16
35
6
33
5
41
162
124
1
14
7
100
1
18
21
106
19
5
221
61
2329
57
5
566
4
8
7
21
2
1
6
4
7
8
9
139
14
95
13
22
50
2
20
38
3
9
21
10
13
6
16
23
1
482
41
3
141
74
2
2
8
19
29
1
56
0
13
7
23
35
156
51
19
11
17
10
5
11
995
6
8
32
13
1
27
412
184
817
251
125
66
144
412
2525
596
53
5
113
66
87
246
3591
138
194
78
314
28
407
564
106
76
7536
763
809
51
152
417
90
121
168
7108
1219
211
195
783
50
128
46
536
637
51
294
858
255
294
317
1724
854
11
667
313
53
25
419
147
161
61
208
163
269
10
1117
36
11
128
20
20
32
100
1
30
22
51
2
373
177
3643
5819
329
248
861
364
1056
140
1856
10
854
1868
167
11035
14773
160
460
73
91
441
931
206
5426
1303
544
6930
26
13994
319
5942
853
20972
13
7959
7766
17786
10816
14
0
216
94
12
34
1
62
302
4
613
111
361
80
15
21
2
18
139
58
17
5
185
21
1998
18
5
25
74
169
5
44
734
147
94
0
76
510
833
19
3596
0
7
188
11
151
395
3
8
6616
11
54
32
21
8
81
16
469
65
5
631
103
8311
85
21
0
11
5
100
759
11
21
1018
448
112
41
4
239
189
136
1318
20227
11
7
1324
36
14
175
4
137
14
73
201
13
49
60
420
3
0
69
64
1230
50
40
15
17
108
62
4
7932
2
2
32
54
39
11
486
1
7
3
1
0
44
5
43
33
6
10
129
44
19
45
254
37
83
1503
12
594
63
17
89
10
60
9
2790
4
4
5
438
22
2
118
394
226
16
2001
151
2
18
302
3
17
8
26
598
69
11
79
287
6
192
16
59
287
15
156
63
118
132
39
72
139
111
120
298
159
520
534
28
21
11
88
87
251
971
389
59
0
85
302
152
41
77
576
144
130
235
730
102
409
139
255
250
200
709
114
81
254
81
606
263
179
233
66
207
50
202
29
51
25
399
640
7
95
148
30
79
26
81
71
30
53
81
54
163
165
171
64
86
109
87
239
50
30
3
73
9
0
7
10
6
144
687
32
5
27
37
73
8
5
85
9
6
21
1
167
18
60
9
8
0
3
4
6
1
0
33
139
2
26
136
2
9
11
0
1
3
6
2
1677
36
336
76
0
3
73
7
7
81
6
3
20
4
3
2
5
0
4
56
46
2
9
9
20
16
9
2
5
0
76
55
77
4
17
70
2
34
0
3
9
19
2
7
768
2
11
34
4730
267
1
4
100
2
1
78
4
55
13
1
9
27
11
0
17
4
11
1778
1
18
0
4
6
0
17
0
0
0
0
4
0
1
37
150
0
6
3
0
1
3
0
6
17
1
7
0
8
1
0
40
1
8
0
0
2
0
0
0
13
3
7
0
0
0
11
1
0
0
29
0
0
1
0
91
268
8
0
0
0
5
2
0
0
153
9
47
46
7
1
1
9
24
612
31
31
1650
1
833
0
26
439
3955
0
5
6
1
8
45
0
0
13
0
2
1484
54
0
0
1
1
0
42
6
6
11
2
0
8
10
1176
47
0
0
0
312
33
11
4
3
1
7
0
0
20
5
560
11
5
1
0
498
578
34
88
27
0
4
0
20
1
1
41
4
29
14
5
0
36
7
6457
30
24
0
0
78
20
2
57
4
61
0
1
1514
4
94
