5/26/2020
1
1
24
6
6
22
150
128
25
28
25
1
493
1
270
5
15
92
12
100
2
0
26
15
80
2
66
0
1
6
0
24
3
3
52
11
6
5
14
22
19
15
98
29
11
6
8
30
2
36
7
23
3
1216
23
93
35
29
45
40
11
57
2
0
78
23
14
37
890
23
935
149
312
2
3
4
1
55
296
45
16
31
6
6
120
25
0
1
1
12
60
24
23
41
0
67
9
115
28
914
12
1052
96
1
6
112
6
2
18
698
0
66
233
1816
59
570
37
3919
48
45
4916
220
57
2
231
148
2454
25
37
54
343
22
602
1137
6243
6
223
95
7
746
15
27
228
89
7
95
1503
2985
74
922
3676
2662
161
12
105
58
1305
6598
50
2933
177
48
17597
476
4
600
38
37
2
97
16
56
8
3
138
118
442
33
943
213
1013
228
10607
486
35
181
34
221
21
43
342
219
10
568
32
55
141
294
76
254
152
142
49
160
605
71
1344
92
34
382
39
305
122
59
207
572
8
66
117
48
47
152
127
1386
137
512
347
34
221
352
22
150
0
8
15
259
0
9
0
0
13
4
15
33
4
0
10
12
1
0
3
0
4
1
11
0
0
4
1
0
0
19
4
1
2
29
0
0
6
9
233
12
5
1
4
10
0
1
3289
18
17
162
0
0
35
11
4
9
1
20
6
23
86
5
51
1
39
269
7
606
84
99
17
17
27
19
112
12
8
6
20
66
16
111
4716
5
35
106
48
108
12
48
60
12
6
47
32
26
642
1
189
11
31
29
13
29
53
7
13
17
28
15
345
413
55
24
3
25
136
135
12
108
174
37
29
80
25
58
251
3
17
27
23
13
3
14
410
197
15
414
1063
11
12
75
4516
30
9
60
838
427
1392
3
4
4
21
75
63
26
27
527
371
66
27
175
5
1
2
35
22
10
6
184
0
9
298
2449
8
0
6
147
843
441
1
1
1
57
22
29
51
37
9
698
51
6
23
32
61
42
2
3
1
1
2
1157
5
20
82
9
1
13
227
4
22
0
3
0
22
8998
40
156
1
1233
17
1
1
26
5
5
151
0
289
2393
16
6
37
32
2
5
0
1732
12
10
36
6
753
5
5
1
7
91
96
303
185
104
122
55
2
7
18
1
136
10995
228
11
2
270
1
55
504
24
27
26
18
40
6
1
76
30
0
4
17
28
0
503
4
9
155
101
4
198
24
0
0
16
1
0
0
16
1
134
15
8
4
9
10
9
80
23
2
9
3
0
667
5
3
107
0
8
15
3
31
63
97
67
0
124
28
1
1
9
888
514
21
1
257
45
4
2
263
43
3
96
11
172
68
53
27
52
2238
1
3
648
0
0
48
7
3
2
7
155
2
44
5
29
14
28
1
0
2
1
183
21
198
0
24
4
0
0
0
17
4977
230
0
13
0
321
64
2933
13
11
19
0
6
14
26
157
475
53
1
193
516
55
15
82
6
14
565
38
3
45
23
3
4
8
11
0
26
79
11
0
419
8
7
3
7
45
10
3
6
11
2
0
4623
272
7
8
405
114
9
1744
253
279
0
262
62
62
15
444
3
99
7
29
8
10
53
39
80
51
758
161
16
23
26
26
1935
100
0
43
0
32
21
18
445
15
53
84
27
23
1213
22
5
638
31
0
55
43
9839
300
5
87
34
272
5
30
93
31
25
57
30
301
1546
84
3
125
200
7
60
24
10
9
2186
73
10
37
5
211
14
69
15
35
221
23
20
86
199
14
35
29
122
71
4992
12
13
275
96
16
478
8
7
378
15
143
463
642
7
135
6
117
51
54
24
21
71
1785
4
13
90
459
85
3
48
62
59
49
39
135
104
183
742
73
6
79
956
277
27
250
450
2
96
7
281
6
1089
146
32
36
303
638
41
43
147
53
19
727
233
25
421
1
73
157
1
510
0
190
16
177
30
7835
161
75
24
35
2
34
44
9
3
1766
15
427
3
2916
497
10
130
4
108
378
16
3008
7
288
9
2
3
59
2
2
0
45
10
11
9
21
17
38
39
135
161
214
5
5
16
6
50
27
15
13
40
5
122
7
18
8
40
9
4
17
22
32
16
40
1
8
1
8
4
3
7
97
0
8
4
52
3
4
2
12
3
2249
5
1
73
53
28
38
26
630
162
38
19
23
99
2
179
12
87
55
15
12
2
14
90
22
1008
33
51
25
2
5
31
42
32
3
3
6517
16
34
7
196
138
1
43
16
10
2
1395
14
583
4
70
77
7
38
83
1
21
17
6
351
2
209
578
26
8
191
9
23
5
30
16
24
5
250
5
10
18
183
15
72
2
2
1
16
3
25
100
12
33
0
