5/27/2020
192
281
130
71
53
176
391
152
340
33
93
148
128
27
13
219
161
35
34
75
66
88
96
232
240
300
48
240
13
498
39
91
141
70
185
74
1673
21
145
46
526
86
216
67
315
150
117
660
2085
34
1446
211
35
96
173
124
148
108
470
210
96
410
632
282
65
132
77
0
0
207
3
0
0
0
85
0
0
31
27
16
1
0
0
24
3
0
2
4
2
2
0
3
0
0
0
0
1
1250
63
1066
25
25
3
53
8627
339
1652
2119
777
188
292
782
3
19
8
339
6
18
0
21
14
37
4
73
18
20
14
191
17
301
46
1
19
19
100
4
6
135
17
54
14
30
17
29
15
1
510
38
9
82
17
975
5
4
45
6
1
42
72
5
1
5
3
10
14
12
5
31
11
125
2
808
26
655
99
1
7
23
120
42
8
162
28
326
42
1
108
21
3049
2
10
40
15
5
1375
43
81
1631
13
98
1443
19
1941
702
19
5
48700
94
430
16
25
278
0
35
429
109
41
5646
194
4
7252
1319
83
4777
6983
2408
834
266
1963
1624
2688
205
36
1
6
502
524
677
42
4
1
1796
4
1017
205
28
3006
57
4166
8
12
2
947
226
71
5
16
1
5
63
2
67
5316
0
695
580
51
1600
26
135
3
8
177
3
3
0
2098
0
26
27
77
552
5
3
582
51
2
7
36
163
616
15
8
23
12
57
13
278
1
13
61
25
1
23
0
213
32
33
2430
19
15314
9962
1360
1061
11124
1053
815
371
1374
3528
4140
8406
370
28
97
51
399
6825
52
433
119
366
1334
135
124
46
1507
776
178
2
268
12
24
1
208
88
339
113
114
1995
18
119
240
29
8
279
1767
377
30
209
69
996
240
550
17225
107
72
198
67
1877
673
5455
373
1205
907
144
245
420
237
598
471
253
166
14
31
683
32
109
51
144
38
83
34
337
88
316
459
69
39
441
43
50
68
73
54
121
219
130
56
13
512
115
32
476
33
24
861
259
37
1189
57
2907
261
434
237
47
397
28
226
27
108
164
3578
50
176
1764
521
238
99
73
73
27
5
40
231
254
501
41
4311
145
1
102
142
93
66
3485
511
2422
192
40
88
26
30
672
362
24
171
32
35
32
19
82
34
60
20
103
360
70
16
15
268
95
65
12
99
44
52
81
40
408
118
9
37
83
587
341
109
58
305
70
43
92
54
107
39
88
12
17
176
563
276
16
47
43
264
132
47
460
38
1
19
21
34
213
324
238
54
23
8
268
110
15
43
280
109
242
224
18
74
18
11
9
98
311
105
33
68
208
82
414
0
20
118
800
3
20
0
7
6
512
0
4
33
0
0
1
291
1
50
0
0
2
31
0
3
17
44
3
7
156
67
7
1
0
33
21
43
82
0
8
23
3
0
11
404
2
34
44
8
10
410
10
15
1
14
68
580
33
10
2
178
119
74521
11
10
334
4
26
7350
0
2
6
20
20
12
11
2
5
88
2
15
1
8
67
131
242
45
101
20
31
7
5947
808
736
94
7845
140
4
76
31
10
83
1475
215
189
43
544
50
5
17
7
17
16
93
39
34
10
193
188
41
12
1
1
41
1
264
3
638
1035
7
337
12
0
16
3
194
69
143
37
2
113
18
9
2
134
5279
57
2001
18
12
1353
486
25
20
293
33
92
1586
471
41
222
23
84
164
224
33
359
185
1070
71
315
18
106
47
14
195
168
1123
323
188
1135
169
376
26
368
62
46
42
128
1092
25
97
62
3347
415
146
582
9371
80
9
139
162
233
270
74
192
13
124
34
17
26
6
495
16
40
134
45
108
45
1218
118
321
17
31
80
33
19
380
24
8
253
10
150
73
12
165
51
75
26
228
38
7
6
119
13
12
39
1699
56
67
31
675
15
2
9
11
46
22
23
8
37
13
31
60
488
865
20
0
15
57
13
325
8
26
18
8
4
13
19
44
25
14
15
19
67
12
13
14
33
11
257
19
605
36
14
8
22
937
336
7
19
26
85
30
878
16
5
24
35
6
545
27
32
10
3
118
8
3847
221
88
4
17
341
33
210
95
400
44
6
9
528
113
185
1
29
11
23
2650
3
124
0
1
20
1
37
8
6
30
4
4
9
2
31
5
4
50
1
4
6
0
3
12
63
5
0
9
2
1458
1628
34
16
1
0
17
22
0
3
18
2
13
18
1
91
22
4
788
44
0
2
22
3
1073
0
8
0
386
27
7
0
26
7
3
19
5
